2015-02-21	Mayors such as Mr Emanuel 	 be judged by their results—not their words	http://www.economist.com/news/leaders/21644146-standing-up-his-own-partys-vested-interests-chicagos-mayor-model-national	1	8	LEADERS
2015-02-21	Change the target Policymakers 	 be more worried than they appear to be, and their actions to avert deflation 	http://www.economist.com/news/leaders/21644148-deflation-can-be-good-thing-todays-version-pernicious-feeling-down	1	9	LEADERS
2015-02-21	Governments need to boost demand by spending more on infrastructure; central banks 	 err on the side of looseness	http://www.economist.com/news/leaders/21644148-deflation-can-be-good-thing-todays-version-pernicious-feeling-down	1	10	LEADERS
2015-02-21	In this sectionA chance to fly The great fracturing The anti-charm of Rahm Feeling down Set the Kurds free The return of Jew-hatred ReprintsRelated topicsBaghdad Iraqi politics Middle East politics Turkish politics World politics  The principle, promoted by America’s President Woodrow Wilson a century ago, is that nations 	 have the “unmolested opportunity of autonomous development”	http://www.economist.com/news/leaders/21644151-case-new-state-northern-iraq-set-kurds-free	1	11	LEADERS
2015-02-21	A country 	 be able to gain independence if it can stand on its own feet, has democratic credentials and respects its own minorities	http://www.economist.com/news/leaders/21644151-case-new-state-northern-iraq-set-kurds-free	1	12	LEADERS
2015-02-21	To qualify, Iraq’s Kurds 	 confirm (again) in a vote that they want their own homeland	http://www.economist.com/news/leaders/21644151-case-new-state-northern-iraq-set-kurds-free	1	13	LEADERS
2015-02-21	Western countries 	 make plain that an independent Kurdistan will get no help if it stirs up secessionist Kurds across its border	http://www.economist.com/news/leaders/21644151-case-new-state-northern-iraq-set-kurds-free	1	14	LEADERS
2015-02-21	It adds poignancy that this 	 happen in Denmark, which saved most of its Jews from the Nazis by helping them flee to Sweden	http://www.economist.com/news/leaders/21644152-europe-has-obligation-protect-its-jews-return-jew-hatred	1	15	LEADERS
2015-02-21	As the Danish chief rabbi rightly put it, emigrating to Israel 	 be out of love, not fear	http://www.economist.com/news/leaders/21644152-europe-has-obligation-protect-its-jews-return-jew-hatred	1	16	LEADERS
2015-02-21	Jews collectively are not responsible for the actions of Israel; legitimate censure of Israeli occupation policies 	 not extend to delegitimising Israel as a refuge for Jews	http://www.economist.com/news/leaders/21644152-europe-has-obligation-protect-its-jews-return-jew-hatred	1	17	LEADERS
2015-02-21	Mill’s “Political Economy” set out classic reasons why government 	 not interfere with business	http://www.economist.com/news/letters/21644120-letters-editor	1	18	LETTERS
2015-02-21	If a mining town wanted shorter hours, for example, Gladstone thought the mine’s owner 	 give way	http://www.economist.com/news/letters/21644120-letters-editor	1	19	LETTERS
2015-02-21	EDMUND FAWCETTLondon    Old MacDonald had a farm* Your comment that “for policymakers, farms became things to conserve, not reform”, with the supporting figures that show the resultant loss of efficiency, 	 be made compulsory reading for policymakers at Defra and Brussels (“Dig for Victory”, February 7th)	http://www.economist.com/news/letters/21644120-letters-editor	1	20	LETTERS
2015-02-21	Put simply, if Greece records positive growth but no improvement based on the World Bank’s regulatory quality index, the cost of servicing the Greek debt 	 be higher compared with the case where Greece records both positive growth and an improvement in the governance index	http://www.economist.com/news/letters/21644120-letters-editor	1	21	LETTERS
2015-02-21	For Indians’ sake, it 	 aim to be as transformational as Mr Singh’s was in 1991	http://www.economist.com/news/asia/21644223-budget-next-week-must-be-bold-enough-turn-cyclical-recovery-sustained-boom-more	1	22	ASIA
2015-02-21	One proposal is that the state’s ownership of banks 	 be rolled up into an arms-length holding company	http://www.economist.com/news/asia/21644223-budget-next-week-must-be-bold-enough-turn-cyclical-recovery-sustained-boom-more	1	23	ASIA
2015-02-21	Why 	 Apollo, which is putting up a brand-new factory in Hungary, not build a new factory in India	http://www.economist.com/news/asia/21644223-budget-next-week-must-be-bold-enough-turn-cyclical-recovery-sustained-boom-more	1	24	ASIA
2015-02-21	Any agreement 	 involve a hefty redistribution from relatively wealthy areas to poor regions	http://www.economist.com/news/asia/21644224-reconciliation-continues-prove-elusive-more-process-peace	1	25	ASIA
2015-02-21	A longtime Myanmar expert, Bertil Linter, says that government and rebel armies have “fundamentally different ideas” about what kind of country theirs 	 be	http://www.economist.com/news/asia/21644224-reconciliation-continues-prove-elusive-more-process-peace	1	26	ASIA
2015-02-21	A recent escalation in official efforts to stem the influence of Western political thinking on Chinese campuses 	 only fire ambitions to leave	http://www.economist.com/news/china/21644222-yearning-american-higher-education-has-driven-surge-overseas-study-georgia-their	1	27	CHINA
2015-02-21	” In Denmark, the Netherlands, Britain and Germany, Jewish leaders said governments 	 guarantee Jews’ safety wherever they live, and vowed not to be chased out	http://www.economist.com/news/europe/21644242-copenhagen-shootings-paris-terror-attacks-are-raising-new-worries-about-jew-hatred	1	28	EUROPE
2015-02-21	It may seem paradoxical that attacks in Paris and Copenhagen 	 drive European Jews to consider emigrating to Israel, where they would hardly be free of terrorism	http://www.economist.com/news/europe/21644242-copenhagen-shootings-paris-terror-attacks-are-raising-new-worries-about-jew-hatred	1	29	EUROPE
2015-02-21	“From a military point of view, we 	 have retreated a month ago	http://www.economist.com/news/europe/21644241-fall-debaltseve-underlines-cynicism-minsk-ceasefire-fire-did-not-cease	1	30	EUROPE
2015-02-21	Other provisions 	 simplify business, such as speeding up labour-tribunal hearings and lowering taxes on some employee shareholdings (to encourage start-ups)	http://www.economist.com/news/europe/21644206-government-shows-its-teeth-passing-macron-law-decree-nuclear-option	1	31	EUROPE
2015-02-21	This is causing internal debates about whether it is too country-bumpkin and 	 adopt an “urban” strategy	http://www.economist.com/news/europe/21644208-election-hamburg-underlines-domestic-weakness-angela-merkel-defeat-elbe	1	32	EUROPE
2015-02-21	De La Rue, though, 	 pull through on the back of its growing business making biometric passports for the British and other governments	http://www.economist.com/news/britain/21644162-ancient-institution-home-modern-world-coining-it	1	33	BRITAIN
2015-02-21	Like the red Hindu tilak the Tory prime minister wears smeared on his forehead in one photograph, this marks his enthusiasm for a conservative, industrious and furiously upwardly mobile community which 	 vote Tory, his party strategists often note, but mostly does not	http://www.economist.com/news/britain/21644161-conservatives-have-tried-woo-ethnic-minority-voters-and-failed-david-camerons-many	1	34	BRITAIN
2015-02-21	“The time has come to decide our fate, and we 	 not wait for other people to decide it for us,” he declared	http://www.economist.com/news/international/21644167-iraqs-kurds-are-independent-all-name-they-must-play-their-cards-cleverly-if-they	1	35	INTERNATIONAL
2015-02-21	In another respect, however, the Kurds 	 get their own way—over oil, which could enable economic independence	http://www.economist.com/news/international/21644167-iraqs-kurds-are-independent-all-name-they-must-play-their-cards-cleverly-if-they	1	36	INTERNATIONAL
2015-02-21	For ten years the regional government in Erbil has argued bitterly with the authorities in Baghdad over how to share the revenue from oil and what laws 	 apply to old wells and new ones	http://www.economist.com/news/international/21644167-iraqs-kurds-are-independent-all-name-they-must-play-their-cards-cleverly-if-they	1	37	INTERNATIONAL
2015-02-21	They 	 profit handsomely—though they complain that the government in Baghdad has been slow to honour the deal, as falling oil prices play havoc with its budget	http://www.economist.com/news/international/21644167-iraqs-kurds-are-independent-all-name-they-must-play-their-cards-cleverly-if-they	1	38	INTERNATIONAL
2015-02-21	Moreover, despite corruption, nepotism and feudal habits, Iraqi Kurdistan enjoys a level of democracy that 	 be envied in most of the Arab world	http://www.economist.com/news/international/21644167-iraqs-kurds-are-independent-all-name-they-must-play-their-cards-cleverly-if-they	1	39	INTERNATIONAL
2015-02-21	“Self-determination 	 not be interpreted as meaning an independent state	http://www.economist.com/news/international/21644168-role-turkeys-main-kurdish-guerrilla-party-shifting-remarkably-dramatic-change	1	40	INTERNATIONAL
2015-02-21	All this means that the scrapping of quotas 	 not cause too much short-term disruption	http://www.economist.com/news/business/21644159-end-quotas-frees-efficient-european-dairy-farms-expand-letting-cream-rise	1	41	BUSINESS
2015-02-21	He insisted in 1974 on introducing Kinder Surprise, little chocolate eggs with plastic toys inside, though everyone around him objected that eggs 	 only be large and only for Easter	http://www.economist.com/news/obituary/21644124-michele-ferrero-italys-chocolate-king-died-valentines-day-aged-89-sweet-secrets	1	42	OBITUARY
2015-02-28	He 	 build bridges to Mr Cunha, while making it clear that if Congress tries to extract a budgetary price for its support, that will lead to cuts elsewhere	http://www.economist.com/news/leaders/21645181-latin-americas-erstwhile-star-its-worst-mess-early-1990s-quagmire	1	1	LEADERS
2015-02-28	It may be too much to expect Ms Rousseff to overhaul the archaic labour laws that have helped to throttle productivity, but she 	 at least try to simplify taxes and cut mindless red tape	http://www.economist.com/news/leaders/21645181-latin-americas-erstwhile-star-its-worst-mess-early-1990s-quagmire	1	2	LEADERS
2015-02-28	It 	 scrap the free bus tickets and other pensioner bungs, which would save £3 billion	http://www.economist.com/news/leaders/21645192-britain-should-stop-subsidising-old-and-rich-expense-young-and-poor-granny	1	3	LEADERS
2015-02-28	By means-testing the state pension, it 	 bump up payments to poor pensioners and gradually withdraw them from the richest ones	http://www.economist.com/news/leaders/21645192-britain-should-stop-subsidising-old-and-rich-expense-young-and-poor-granny	1	4	LEADERS
2015-02-28	Faced with the regime’s drift towards lawlessness, the opposition’s response 	 be to redouble its commitment to the rule of law	http://www.economist.com/news/leaders/21645193-authoritarian-regime-becoming-naked-dictatorship-region-must-react-slow-motion	1	5	LEADERS
2015-02-28	They 	 demand the release of Mr Ledezma and Mr López and call for guarantees that the election will be fair	http://www.economist.com/news/leaders/21645193-authoritarian-regime-becoming-naked-dictatorship-region-must-react-slow-motion	1	6	LEADERS
2015-02-28	If they fail to get them, they 	 suspend Venezuela from regional groupings, such as the South American Union, which require their members to be democracies	http://www.economist.com/news/leaders/21645193-authoritarian-regime-becoming-naked-dictatorship-region-must-react-slow-motion	1	7	LEADERS
2015-02-28	The latest generation is much more likely to succeed thanks to the smartphones of freelance personal shoppers ready to jump into action 	 something need to be picked up	http://www.economist.com/news/briefing/21645131-smartphone-defining-technology-age-truly-personal-computer	1	8	BRIEFING
2015-02-28	They must be traced to help decide where the remains 	 be buried and what sort of ceremony to hold	http://www.economist.com/news/americas/21645251-reclaiming-human-remains-kept-foreign-museums-not-easy-long-road-home	1	9	AMERICAS
2015-02-28	The region 	 ask itself what it needs spies for	http://www.economist.com/news/americas/21645255-too-many-latin-american-intelligence-services-have-become-partisan-tools-political	1	10	AMERICAS
2015-02-28	Prosecutors call that an effort to spread terror and say Mr Nasheed 	 spend up to 15 years behind bars	http://www.economist.com/news/asia/21645250-former-president-faces-jail-again-democracy-withers-sling	1	11	ASIA
2015-02-28	Higher tax receipts mean that annual borrowing requirements 	 not rise	http://www.economist.com/news/asia/21645264-has-government-got-gumption-push-through-change-just-do-it	1	12	ASIA
2015-02-28	It said those who criticised Mr Yuan 	 be investigated and “a few model examples” of such people 	http://www.economist.com/news/china/21645222-officials-are-trying-stifle-independent-voices-universities-class-struggle	1	13	CHINA
2015-02-28	Soldiers, he said, 	 be “absolutely loyal, absolutely pure and absolutely reliable”	http://www.economist.com/news/china/21645238-be-good-soldier-china-be-good-communist-red-red-army	1	14	CHINA
2015-02-28	All were asked: what is wrong with German foreign policy and how 	 it change	http://www.economist.com/news/europe/21645223-germany-emerging-faster-it-wanted-global-diplomatic-force-lurch-world	1	15	EUROPE
2015-02-28	In this sectionA lurch onto the world stage Doing the splits A semi-guided missile Marching to a different tune Ghosts at the feast Soaring hopes, dark fears ReprintsRelated topicsNATO Angela Merkel France Germany Politics  Germany 	 be an “intercultural arbitrator”, went one idea	http://www.economist.com/news/europe/21645223-germany-emerging-faster-it-wanted-global-diplomatic-force-lurch-world	1	16	EUROPE
2015-02-28	It 	 “Europeanise Russia” and “multilateralise America”, was another	http://www.economist.com/news/europe/21645223-germany-emerging-faster-it-wanted-global-diplomatic-force-lurch-world	1	17	EUROPE
2015-02-28	When the Körber Foundation, a think-tank, asked if Germany 	 “be more engaged internationally”, 37% of Germans said yes and 60% said no	http://www.economist.com/news/europe/21645223-germany-emerging-faster-it-wanted-global-diplomatic-force-lurch-world	1	18	EUROPE
2015-02-28	Its allies 	 not expect too much too soon	http://www.economist.com/news/europe/21645223-germany-emerging-faster-it-wanted-global-diplomatic-force-lurch-world	1	19	EUROPE
2015-02-28	Yet on February 23rd Mr Cameron promised that he will continue to protect what 	 be considered an extravagance: universal benefits for pensioners	http://www.economist.com/news/britain/21645224-wealthy-old-people-are-unnecessarily-pampered-public-purse-everlasting-life	1	20	BRITAIN
2015-02-28	Lord Justice Pitchford said Mr Wright’s payments 	 taper off as he neared retirement and that his ex-wife 	http://www.economist.com/news/britain/21645240-england-becomes-slightly-worse-place-idle-ex-wives-work-rule	1	21	BRITAIN
2015-02-28	Extremists interpret jihad as mandating offensive holy war, though they may disagree about when and against whom it 	 be waged	http://www.economist.com/news/international/21645205-there-heated-debate-about-role-islam-jihadism-will-it-make	1	22	INTERNATIONAL
2015-02-28	“Women in the Islamic State”, a document published in January by an all-female unit of IS known as the al-Khansaa Brigade (translated into English by the Quilliam Foundation, a counter-extremism think-tank in London), explains that women 	 be mothers and homemakers, while men are by nature restless; “if the roles are mixed the basis of humanity is thrown into a state of flux and instability	http://www.economist.com/news/international/21645206-how-islamic-state-appeals-women-caliphate-calling	1	23	INTERNATIONAL
2015-02-28	It will take time, but they 	 enjoy a gilt-edged future, too	http://www.economist.com/news/business/21645212-promised-golden-age-gas-arrivingbut-consumers-are-cashing-well-producers	1	24	BUSINESS
2015-02-28	The other reason incumbents 	 worry about Xiaomi is its financial firepower	http://www.economist.com/news/business/21645217-chinas-booming-smartphone-market-has-spawned-genuine-innovator-xiaomi-shock	1	25	BUSINESS
2015-02-28	He thinks Target 	 try to be more like Trader Joe’s, a thriving own-label supermarket chain that is part of Aldi, a German discount-grocery giant	http://www.economist.com/news/business/21645218-discount-store-chain-which-forgot-its-formula-success-why-target-lost-its-aim	1	26	BUSINESS
2015-03-07	In exchange for relief from sanctions it will accept, in principle, that it 	 allow intrusive inspections and limit how much uranium will cascade through its centrifuges	http://www.economist.com/news/leaders/21645729-quarter-century-after-end-cold-war-world-faces-growing-threat-nuclear	1	1	LEADERS
2015-03-07	Nuclear expansion is designed to give China a chance to retaliate using a “second strike”, 	 America attempt to destroy its arsenal	http://www.economist.com/news/leaders/21645729-quarter-century-after-end-cold-war-world-faces-growing-threat-nuclear	1	2	LEADERS
2015-03-07	Last month JPMorgan Chase felt obliged to tell investors why it 	 not be broken up	http://www.economist.com/news/leaders/21645731-badly-managed-and-unrewarding-global-banks-need-rethink-cocking-up-all-over-world	1	3	LEADERS
2015-03-07	The goal, in the long run, 	 be a new constitutional settlement	http://www.economist.com/news/leaders/21645727-pakistan-helping-afghanistans-president-make-peace-taliban-other-powers-should-back	1	4	LEADERS
2015-03-07	If he hopes to fix a fractious, multi-ethnic country and lay the foundations for peace and prosperity, Mr Ghani must come round to the idea that power 	 be devolved	http://www.economist.com/news/leaders/21645727-pakistan-helping-afghanistans-president-make-peace-taliban-other-powers-should-back	1	5	LEADERS
2015-03-07	Happily, neutralising them, at least within schools, 	 be much easier than reversing centuries of patriarchy	http://www.economist.com/news/leaders/21645734-girls-do-better-boys-school-and-university-both-can-still-improvesometimes	1	6	LEADERS
2015-03-07	The solution is simple: whenever possible, school tests 	 be made anonymous	http://www.economist.com/news/leaders/21645734-girls-do-better-boys-school-and-university-both-can-still-improvesometimes	1	7	LEADERS
2015-03-07	That would come as a huge surprise to the politicians in Pennsylvania and Ohio who in 1839 managed to get laws passed requiring that school classes be taught in German 	 parents want it	http://www.economist.com/news/letters/21645710-letters-editor	1	8	LETTERS
2015-03-07	The ultimate goal, they wrote in the Wall Street Journal, 	 be to remove the threat such weapons pose completely	http://www.economist.com/news/briefing/21645840-despite-optimistic-attempts-rid-world-nuclear-weapons-threat-they-pose-peace	1	9	BRIEFING
2015-03-07	That is more than the current estimated breakout period of three months, and long enough, it is felt, for America and its allies to mount a response, 	 it come to that	http://www.economist.com/news/briefing/21645840-despite-optimistic-attempts-rid-world-nuclear-weapons-threat-they-pose-peace	1	10	BRIEFING
2015-03-07	Their use 	 certainly never be considered part of the normal currency of international relations	http://www.economist.com/news/briefing/21645840-despite-optimistic-attempts-rid-world-nuclear-weapons-threat-they-pose-peace	1	11	BRIEFING
2015-03-07	To that end, in return for an easing of sanctions, Iran 	 reduce both the capacity of its uranium-enrichment facilities and its stocks of low-enriched uranium	http://www.economist.com/news/briefing/21645836-negotiations-irans-enrichment-and-plutonium-facilities-are-nearly-over-deal-or-no-deal	1	12	BRIEFING
2015-03-07	The education minister, Emilio Chuayffet, declares that all children 	 have the same opportunities and that no state is above the law	http://www.economist.com/news/americas/21645748-failing-schools-pose-big-challenge-president-enrique-pe-nietos-vision-modernising	1	13	AMERICAS
2015-03-07	Analysts say that they have shrewdly outmanoeuvred the government by forcing it to pay perhaps 5,000 extra school staff, probably including union officials who 	 not have been on the payroll	http://www.economist.com/news/americas/21645748-failing-schools-pose-big-challenge-president-enrique-pe-nietos-vision-modernising	1	14	AMERICAS
2015-03-07	He judges that among the Taliban are “reasonable people” ready to be guided by instructions from their leader, Mullah Omar, 	 he sue for peace	http://www.economist.com/news/asia/21645837-chances-are-growing-afghan-taliban-will-be-brought-negotiating-table-hope	1	15	ASIA
2015-03-07	They 	 easily deny the Taliban their grandiose promise to capture the provinces of Helmand and Kunar this year	http://www.economist.com/news/asia/21645837-chances-are-growing-afghan-taliban-will-be-brought-negotiating-table-hope	1	16	ASIA
2015-03-07	It breaks an unwritten pact, agreed after Stalin’s death, that conflicts at the top 	 be resolved by non-violent means	http://www.economist.com/news/europe/21645838-assassination-boris-nemtsov-leaves-liberal-russians-fear-new-wave-violent	1	17	EUROPE
2015-03-07	Energy looks like a classic candidate: a single market 	 smooth supply and demand fluctuations, facilitate economies of scale and check the divide-and-rule tactics of exporters	http://www.economist.com/news/europe/21645850-europes-energy-plans-are-cautious-step-right-direction-power-up	1	18	EUROPE
2015-03-07	Among other things, the energy union proposes to stop governments from capping prices below cost; energy-poor consumers 	 instead be helped via the welfare state	http://www.economist.com/news/europe/21645850-europes-energy-plans-are-cautious-step-right-direction-power-up	1	19	EUROPE
2015-03-07	Asked why such countries 	 support proposals that could cost them more, diplomats speak solemnly of “solidarity”, which in Europe is usually code for redistribution	http://www.economist.com/news/europe/21645850-europes-energy-plans-are-cautious-step-right-direction-power-up	1	20	EUROPE
2015-03-07	That 	 free the EU to pursue what ought to be its first aim: a fully functional internal energy market	http://www.economist.com/news/europe/21645850-europes-energy-plans-are-cautious-step-right-direction-power-up	1	21	EUROPE
2015-03-07	What lessons 	 be drawn from this farrago	http://www.economist.com/news/britain/21645726-decade-old-fox-hunting-ban-has-irked-countryfolk-spared-few-foxes-and-damaged-politics	1	22	BRITAIN
2015-03-07	That is bad for politicians of all stripes; and the Labour crusaders responsible for the mess 	 reflect on it	http://www.economist.com/news/britain/21645726-decade-old-fox-hunting-ban-has-irked-countryfolk-spared-few-foxes-and-damaged-politics	1	23	BRITAIN
2015-03-07	That 	 worry women, too: in the past they have typically married men in their own social group or above	http://www.economist.com/news/international/21645759-boys-are-being-outclassed-girls-both-school-and-university-and-gap	1	24	INTERNATIONAL
2015-03-07	Economists are debating how much credit Obamacare 	 get for a recent moderation in the growth of health costs, and for a fall in the number of patients having to be readmitted to hospital (see article)	http://www.economist.com/news/business/21645741-wasteful-and-inefficient-industry-throes-great-disruption-shock-treatment	1	25	BUSINESS
2015-03-07	He is keen for his son, Howard, to take over eventually as non-executive chairman, to act as a safeguard in case “the wrong chief executive 	 ever be employed”	http://www.economist.com/news/business/21645746-warren-buffetts-50th-annual-missive-his-companys-shareholders-obfuscates-rather	1	26	BUSINESS
2015-03-07	He proposed that bosses 	 set the company’s overall goals and then, in discussion with each worker, agree on a subset of goals to align what they were supposed to do with the goals of the firm	http://www.economist.com/news/business/21645745-management-goal-setting-making-comeback-its-flaws-supposedly-fixed-quantified-serf	1	27	BUSINESS
2015-03-07	Drucker believed that these goals 	 be SMART (specific, measurable, actionable, realistic and time-sensitive)	http://www.economist.com/news/business/21645745-management-goal-setting-making-comeback-its-flaws-supposedly-fixed-quantified-serf	1	28	BUSINESS
2015-03-07	It is sometimes better to set workers indirect goals, such as gathering data, that will point to what the final objective 	 be	http://www.economist.com/news/business/21645745-management-goal-setting-making-comeback-its-flaws-supposedly-fixed-quantified-serf	1	29	BUSINESS
2015-03-07	Goal-setting 	 also be separate from performance reviews that influence salary and bonuses, he says, to give workers permission to test themselves and sometimes to fail	http://www.economist.com/news/business/21645745-management-goal-setting-making-comeback-its-flaws-supposedly-fixed-quantified-serf	1	30	BUSINESS
2015-03-07	As the dinner wore on, the tipsy order came down that he 	 kiss her	http://www.economist.com/news/obituary/21645708-boris-nemtsov-leader-russias-reformers-was-shot-dead-february-27th-aged-55-ruler	1	31	OBITUARY
